"category","region","sex_group","row_id","relation","quintile","percentage","area_type","province"
"Self Employed","KHYBER PAKHTUNKHWA","Male",11,"Other","total",2.92185628013142,"Overall","KP"
"Self Employed","KHYBER PAKHTUNKHWA","Male",11,"Other","q1",3.03561376248063,"Overall","KP"
"Self Employed","KHYBER PAKHTUNKHWA","Male",11,"Other","q2",3.46686896025248,"Overall","KP"
"Self Employed","KHYBER PAKHTUNKHWA","Male",11,"Other","q3",2.82588962416035,"Overall","KP"
"Self Employed","KHYBER PAKHTUNKHWA","Male",11,"Other","q4",2.52254394873707,"Overall","KP"
"Self Employed","KHYBER PAKHTUNKHWA","Male",11,"Other","q5",2.77660597975966,"Overall","KP"
"Contributing Family Worker","KHYBER PAKHTUNKHWA","Male",12,"Other","total",7.06734273633858,"Overall","KP"
"Contributing Family Worker","KHYBER PAKHTUNKHWA","Male",12,"Other","q1",8.8756035870315,"Overall","KP"
"Contributing Family Worker","KHYBER PAKHTUNKHWA","Male",12,"Other","q2",8.37876403678865,"Overall","KP"
"Contributing Family Worker","KHYBER PAKHTUNKHWA","Male",12,"Other","q3",6.37133891004706,"Overall","KP"
"Contributing Family Worker","KHYBER PAKHTUNKHWA","Male",12,"Other","q4",6.15564430769758,"Overall","KP"
"Contributing Family Worker","KHYBER PAKHTUNKHWA","Male",12,"Other","q5",5.54863054329052,"Overall","KP"
"Employee","KHYBER PAKHTUNKHWA","Male",13,"Other","total",30.8794398378922,"Overall","KP"
"Employee","KHYBER PAKHTUNKHWA","Male",13,"Other","q1",31.6835880960862,"Overall","KP"
"Employee","KHYBER PAKHTUNKHWA","Male",13,"Other","q2",32.6930480983949,"Overall","KP"
"Employee","KHYBER PAKHTUNKHWA","Male",13,"Other","q3",33.1786270750582,"Overall","KP"
"Employee","KHYBER PAKHTUNKHWA","Male",13,"Other","q4",32.0086933294481,"Overall","KP"
"Employee","KHYBER PAKHTUNKHWA","Male",13,"Other","q5",25.986982828019,"Overall","KP"
"Not Economically Active","KHYBER PAKHTUNKHWA","Male",14,"Other","total",0.518856420549679,"Overall","KP"
"Not Economically Active","KHYBER PAKHTUNKHWA","Male",14,"Other","q1",0.183207599896884,"Overall","KP"
"Not Economically Active","KHYBER PAKHTUNKHWA","Male",14,"Other","q2",0.0646229266964531,"Overall","KP"
"Not Economically Active","KHYBER PAKHTUNKHWA","Male",14,"Other","q3",0.453944231532705,"Overall","KP"
"Not Economically Active","KHYBER PAKHTUNKHWA","Male",14,"Other","q4",0.532441431442541,"Overall","KP"
"Not Economically Active","KHYBER PAKHTUNKHWA","Male",14,"Other","q5",1.24540147783398,"Overall","KP"
"Employer","KHYBER PAKHTUNKHWA","Female",4,"Head","total",NA,"Overall","KP"
"Employer","KHYBER PAKHTUNKHWA","Female",4,"Head","q1",NA,"Overall","KP"
"Employer","KHYBER PAKHTUNKHWA","Female",4,"Head","q2",NA,"Overall","KP"
"Employer","KHYBER PAKHTUNKHWA","Female",4,"Head","q3",NA,"Overall","KP"
"Employer","KHYBER PAKHTUNKHWA","Female",4,"Head","q4",NA,"Overall","KP"
"Employer","KHYBER PAKHTUNKHWA","Female",4,"Head","q5",NA,"Overall","KP"
"Self Employed","KHYBER PAKHTUNKHWA","Female",5,"Head","total",0.314586906691181,"Overall","KP"
"Self Employed","KHYBER PAKHTUNKHWA","Female",5,"Head","q1",0.342681329265915,"Overall","KP"
"Self Employed","KHYBER PAKHTUNKHWA","Female",5,"Head","q2",0.256054068458743,"Overall","KP"
"Self Employed","KHYBER PAKHTUNKHWA","Female",5,"Head","q3",0.21798334584823,"Overall","KP"
"Self Employed","KHYBER PAKHTUNKHWA","Female",5,"Head","q4",0.148838894838849,"Overall","KP"
"Self Employed","KHYBER PAKHTUNKHWA","Female",5,"Head","q5",0.630368571749382,"Overall","KP"
"Contributing Family Worker","KHYBER PAKHTUNKHWA","Female",6,"Head","total",0.248469157264233,"Overall","KP"
"Contributing Family Worker","KHYBER PAKHTUNKHWA","Female",6,"Head","q1",0.328547442093595,"Overall","KP"
"Contributing Family Worker","KHYBER PAKHTUNKHWA","Female",6,"Head","q2",0.17622144481173,"Overall","KP"
"Contributing Family Worker","KHYBER PAKHTUNKHWA","Female",6,"Head","q3",0.240117901532048,"Overall","KP"
"Contributing Family Worker","KHYBER PAKHTUNKHWA","Female",6,"Head","q4",0.126027716390721,"Overall","KP"
"Contributing Family Worker","KHYBER PAKHTUNKHWA","Female",6,"Head","q5",0.288955479452055,"Overall","KP"
"Employee","KHYBER PAKHTUNKHWA","Female",7,"Head","total",3.15649057839464,"Overall","KP"
"Employee","KHYBER PAKHTUNKHWA","Female",7,"Head","q1",2.55057772263817,"Overall","KP"
"Employee","KHYBER PAKHTUNKHWA","Female",7,"Head","q2",2.07474102591725,"Overall","KP"
"Employee","KHYBER PAKHTUNKHWA","Female",7,"Head","q3",3.33041007766707,"Overall","KP"
"Employee","KHYBER PAKHTUNKHWA","Female",7,"Head","q4",3.62649202903006,"Overall","KP"
"Employee","KHYBER PAKHTUNKHWA","Female",7,"Head","q5",5.72735375028071,"Overall","KP"
"Not Economically Active","KHYBER PAKHTUNKHWA","Female",8,"Other","total",1.06980420240798,"Overall","KP"
"Not Economically Active","KHYBER PAKHTUNKHWA","Female",8,"Other","q1",0.165811435623416,"Overall","KP"
"Not Economically Active","KHYBER PAKHTUNKHWA","Female",8,"Other","q2",0.443955570423374,"Overall","KP"
"Not Economically Active","KHYBER PAKHTUNKHWA","Female",8,"Other","q3",0.825562890156567,"Overall","KP"
"Not Economically Active","KHYBER PAKHTUNKHWA","Female",8,"Other","q4",1.58254572751481,"Overall","KP"
"Not Economically Active","KHYBER PAKHTUNKHWA","Female",8,"Other","q5",4.21169717044689,"Overall","KP"
"Employer","KHYBER PAKHTUNKHWA","Female",10,"Other","total",0.120918255177871,"Overall","KP"
"Employer","KHYBER PAKHTUNKHWA","Female",10,"Other","q1",0.0713892171527808,"Overall","KP"
"Employer","KHYBER PAKHTUNKHWA","Female",10,"Other","q2",0,"Overall","KP"
"Employer","KHYBER PAKHTUNKHWA","Female",10,"Other","q3",0,"Overall","KP"
"Employer","KHYBER PAKHTUNKHWA","Female",10,"Other","q4",0.667024742848453,"Overall","KP"
"Employer","KHYBER PAKHTUNKHWA","Female",10,"Other","q5",0,"Overall","KP"
"Self Employed","KHYBER PAKHTUNKHWA","Female",11,"Other","total",3.60567847339659,"Overall","KP"
"Self Employed","KHYBER PAKHTUNKHWA","Female",11,"Other","q1",2.18721903991645,"Overall","KP"
"Self Employed","KHYBER PAKHTUNKHWA","Female",11,"Other","q2",3.05132988223554,"Overall","KP"
"Self Employed","KHYBER PAKHTUNKHWA","Female",11,"Other","q3",4.05846884911518,"Overall","KP"
"Self Employed","KHYBER PAKHTUNKHWA","Female",11,"Other","q4",6.88849054711236,"Overall","KP"
"Self Employed","KHYBER PAKHTUNKHWA","Female",11,"Other","q5",4.13941443970357,"Overall","KP"
"Contributing Family Worker","KHYBER PAKHTUNKHWA","Female",12,"Other","total",25.9798228387543,"Overall","KP"
"Contributing Family Worker","KHYBER PAKHTUNKHWA","Female",12,"Other","q1",34.660086556972,"Overall","KP"
"Contributing Family Worker","KHYBER PAKHTUNKHWA","Female",12,"Other","q2",33.5536290391168,"Overall","KP"
"Contributing Family Worker","KHYBER PAKHTUNKHWA","Female",12,"Other","q3",21.5796507783518,"Overall","KP"
"Contributing Family Worker","KHYBER PAKHTUNKHWA","Female",12,"Other","q4",16.4847165104397,"Overall","KP"
"Contributing Family Worker","KHYBER PAKHTUNKHWA","Female",12,"Other","q5",6.79598023804177,"Overall","KP"
"Employee","KHYBER PAKHTUNKHWA","Female",13,"Other","total",64.0311558152544,"Overall","KP"
"Employee","KHYBER PAKHTUNKHWA","Female",13,"Other","q1",59.3515294043744,"Overall","KP"
"Employee","KHYBER PAKHTUNKHWA","Female",13,"Other","q2",59.791573349058,"Overall","KP"
"Employee","KHYBER PAKHTUNKHWA","Female",13,"Other","q3",68.0023983771728,"Overall","KP"
"Employee","KHYBER PAKHTUNKHWA","Female",13,"Other","q4",68.5318984401037,"Overall","KP"
"Employee","KHYBER PAKHTUNKHWA","Female",13,"Other","q5",73.283109701325,"Overall","KP"
"Not Economically Active","KHYBER PAKHTUNKHWA","Female",14,"Other","total",1.47307377265884,"Overall","KP"
"Not Economically Active","KHYBER PAKHTUNKHWA","Female",14,"Other","q1",0.342157851963236,"Overall","KP"
"Not Economically Active","KHYBER PAKHTUNKHWA","Female",14,"Other","q2",0.652495619978568,"Overall","KP"
"Not Economically Active","KHYBER PAKHTUNKHWA","Female",14,"Other","q3",1.74554787228081,"Overall","KP"
"Not Economically Active","KHYBER PAKHTUNKHWA","Female",14,"Other","q4",1.94396539172132,"Overall","KP"
"Not Economically Active","KHYBER PAKHTUNKHWA","Female",14,"Other","q5",4.92294520547945,"Overall","KP"
"Employer","KP URBAN","Both Sexes",4,"Head","total",0.960524604863514,"Urban","KP"
"Employer","KP URBAN","Both Sexes",4,"Head","q1",0,"Urban","KP"
"Employer","KP URBAN","Both Sexes",4,"Head","q2",0.49372910108944,"Urban","KP"
"Employer","KP URBAN","Both Sexes",4,"Head","q3",0.270067736477586,"Urban","KP"
"Employer","KP URBAN","Both Sexes",4,"Head","q4",1.43389632388994,"Urban","KP"
"Employer","KP URBAN","Both Sexes",4,"Head","q5",1.46902156128422,"Urban","KP"
"Self Employed","KP URBAN","Both Sexes",5,"Head","total",6.96254401118828,"Urban","KP"
"Self Employed","KP URBAN","Both Sexes",5,"Head","q1",4.2180716027942,"Urban","KP"
"Self Employed","KP URBAN","Both Sexes",5,"Head","q2",4.53545758020209,"Urban","KP"
"Self Employed","KP URBAN","Both Sexes",5,"Head","q3",5.47219408813353,"Urban","KP"
"Self Employed","KP URBAN","Both Sexes",5,"Head","q4",7.60514775132027,"Urban","KP"
"Self Employed","KP URBAN","Both Sexes",5,"Head","q5",9.10946078609606,"Urban","KP"
"Contributing Family Worker","KP URBAN","Both Sexes",6,"Head","total",0.0172849091408833,"Urban","KP"
"Contributing Family Worker","KP URBAN","Both Sexes",6,"Head","q1",0,"Urban","KP"
"Contributing Family Worker","KP URBAN","Both Sexes",6,"Head","q2",0,"Urban","KP"
"Contributing Family Worker","KP URBAN","Both Sexes",6,"Head","q3",0,"Urban","KP"
"Contributing Family Worker","KP URBAN","Both Sexes",6,"Head","q4",0,"Urban","KP"
"Contributing Family Worker","KP URBAN","Both Sexes",6,"Head","q5",0.0499036468748864,"Urban","KP"
"Employee","KP URBAN","Both Sexes",7,"Head","total",37.9862902439544,"Urban","KP"
"Employee","KP URBAN","Both Sexes",7,"Head","q1",36.8061370663097,"Urban","KP"
"Employee","KP URBAN","Both Sexes",7,"Head","q2",38.405245897965,"Urban","KP"
"Employee","KP URBAN","Both Sexes",7,"Head","q3",38.4599757624013,"Urban","KP"
"Employee","KP URBAN","Both Sexes",7,"Head","q4",37.7334668267247,"Urban","KP"
"Employee","KP URBAN","Both Sexes",7,"Head","q5",38.0507883988413,"Urban","KP"
"Not Economically Active","KP URBAN","Both Sexes",8,"Other","total",3.95021568355204,"Urban","KP"
"Not Economically Active","KP URBAN","Both Sexes",8,"Other","q1",0.66049788996864,"Urban","KP"
"Not Economically Active","KP URBAN","Both Sexes",8,"Other","q2",0.602855209686028,"Urban","KP"
"Not Economically Active","KP URBAN","Both Sexes",8,"Other","q3",1.73895989087226,"Urban","KP"
"Not Economically Active","KP URBAN","Both Sexes",8,"Other","q4",3.24908048125251,"Urban","KP"
"Not Economically Active","KP URBAN","Both Sexes",8,"Other","q5",7.90865238943631,"Urban","KP"
"Employer","KP URBAN","Both Sexes",10,"Other","total",0.17235583656389,"Urban","KP"
"Employer","KP URBAN","Both Sexes",10,"Other","q1",0,"Urban","KP"
"Employer","KP URBAN","Both Sexes",10,"Other","q2",0.103872926218703,"Urban","KP"
"Employer","KP URBAN","Both Sexes",10,"Other","q3",0.0868221229560503,"Urban","KP"
"Employer","KP URBAN","Both Sexes",10,"Other","q4",0.231541880657457,"Urban","KP"
"Employer","KP URBAN","Both Sexes",10,"Other","q5",0.254214691730599,"Urban","KP"
"Self Employed","KP URBAN","Both Sexes",11,"Other","total",2.95570896830712,"Urban","KP"
"Self Employed","KP URBAN","Both Sexes",11,"Other","q1",2.94464140528642,"Urban","KP"
"Self Employed","KP URBAN","Both Sexes",11,"Other","q2",3.08726026226688,"Urban","KP"
"Self Employed","KP URBAN","Both Sexes",11,"Other","q3",2.54834347136275,"Urban","KP"
"Self Employed","KP URBAN","Both Sexes",11,"Other","q4",3.31017609886432,"Urban","KP"
"Self Employed","KP URBAN","Both Sexes",11,"Other","q5",2.87762547116072,"Urban","KP"
"Contributing Family Worker","KP URBAN","Both Sexes",12,"Other","total",5.15159557972294,"Urban","KP"
"Contributing Family Worker","KP URBAN","Both Sexes",12,"Other","q1",5.97235665337412,"Urban","KP"
"Contributing Family Worker","KP URBAN","Both Sexes",12,"Other","q2",6.31838767925609,"Urban","KP"
"Contributing Family Worker","KP URBAN","Both Sexes",12,"Other","q3",4.66936753918119,"Urban","KP"
"Contributing Family Worker","KP URBAN","Both Sexes",12,"Other","q4",5.19225927207108,"Urban","KP"
"Contributing Family Worker","KP URBAN","Both Sexes",12,"Other","q5",4.64464482662497,"Urban","KP"
"Employee","KP URBAN","Both Sexes",13,"Other","total",40.7773675366738,"Urban","KP"
"Employee","KP URBAN","Both Sexes",13,"Other","q1",48.5972024800473,"Urban","KP"
"Employee","KP URBAN","Both Sexes",13,"Other","q2",46.2224015308474,"Urban","KP"
"Employee","KP URBAN","Both Sexes",13,"Other","q3",45.8145062613797,"Urban","KP"
"Employee","KP URBAN","Both Sexes",13,"Other","q4",40.4353371203172,"Urban","KP"
"Employee","KP URBAN","Both Sexes",13,"Other","q5",33.8997866899369,"Urban","KP"
"Not Economically Active","KP URBAN","Both Sexes",14,"Other","total",1.06611262603317,"Urban","KP"
"Not Economically Active","KP URBAN","Both Sexes",14,"Other","q1",0.801092902219543,"Urban","KP"
"Not Economically Active","KP URBAN","Both Sexes",14,"Other","q2",0.230719770036688,"Urban","KP"
"Not Economically Active","KP URBAN","Both Sexes",14,"Other","q3",0.939763127235684,"Urban","KP"
"Not Economically Active","KP URBAN","Both Sexes",14,"Other","q4",0.809094244902492,"Urban","KP"
"Not Economically Active","KP URBAN","Both Sexes",14,"Other","q5",1.73590153801403,"Urban","KP"
"Employer","KP URBAN","Male",4,"Head","total",1.14290523754145,"Urban","KP"
"Employer","KP URBAN","Male",4,"Head","q1",0,"Urban","KP"
"Employer","KP URBAN","Male",4,"Head","q2",0.598460761299141,"Urban","KP"
"Employer","KP URBAN","Male",4,"Head","q3",0.327806877477827,"Urban","KP"
"Employer","KP URBAN","Male",4,"Head","q4",1.6918858064697,"Urban","KP"
"Employer","KP URBAN","Male",4,"Head","q5",1.6931478203293,"Urban","KP"
"Self Employed","KP URBAN","Male",5,"Head","total",8.2352638538424,"Urban","KP"
"Self Employed","KP URBAN","Male",5,"Head","q1",5.10522611696331,"Urban","KP"
"Self Employed","KP URBAN","Male",5,"Head","q2",5.49753577477703,"Urban","KP"
"Self Employed","KP URBAN","Male",5,"Head","q3",6.64212201124051,"Urban","KP"
"Self Employed","KP URBAN","Male",5,"Head","q4",8.97353500018332,"Urban","KP"
"Self Employed","KP URBAN","Male",5,"Head","q5",10.4365208384335,"Urban","KP"
"Contributing Family Worker","KP URBAN","Male",6,"Head","total",44.3794734099458,"Urban","KP"
"Contributing Family Worker","KP URBAN","Male",6,"Head","q1",45.3225742371958,"Urban","KP"
"Contributing Family Worker","KP URBAN","Male",6,"Head","q2",46.1215514643144,"Urban","KP"
"Contributing Family Worker","KP URBAN","Male",6,"Head","q3",45.8435750775814,"Urban","KP"
"Contributing Family Worker","KP URBAN","Male",6,"Head","q4",43.7160452823027,"Urban","KP"
"Contributing Family Worker","KP URBAN","Male",6,"Head","q5",43.1409231345184,"Urban","KP"
"Employee","KP URBAN","Male",7,"Head","total",4.27318237370494,"Urban","KP"
"Employee","KP URBAN","Male",7,"Head","q1",0.613535234289866,"Urban","KP"
"Employee","KP URBAN","Male",7,"Head","q2",0.451159098530804,"Urban","KP"
"Employee","KP URBAN","Male",7,"Head","q3",1.87673523394524,"Urban","KP"
"Employee","KP URBAN","Male",7,"Head","q4",3.47963741375852,"Urban","KP"
"Employee","KP URBAN","Male",7,"Head","q5",8.43773125246422,"Urban","KP"
"Not Economically Active","KP URBAN","Male",8,"Other","total",NA,"Urban","KP"
"Not Economically Active","KP URBAN","Male",8,"Other","q1",NA,"Urban","KP"
"Not Economically Active","KP URBAN","Male",8,"Other","q2",NA,"Urban","KP"
"Not Economically Active","KP URBAN","Male",8,"Other","q3",NA,"Urban","KP"
"Not Economically Active","KP URBAN","Male",8,"Other","q4",NA,"Urban","KP"
"Not Economically Active","KP URBAN","Male",8,"Other","q5",NA,"Urban","KP"
"Employer","KP URBAN","Male",10,"Other","total",2.52558281311481,"Urban","KP"
"Employer","KP URBAN","Male",10,"Other","q1",3.23808685978932,"Urban","KP"
"Employer","KP URBAN","Male",10,"Other","q2",2.90570571080481,"Urban","KP"
"Employer","KP URBAN","Male",10,"Other","q3",2.02930435728036,"Urban","KP"
"Employer","KP URBAN","Male",10,"Other","q4",2.09044598625312,"Urban","KP"
"Employer","KP URBAN","Male",10,"Other","q5",2.71962501610801,"Urban","KP"
"Self Employed","KP URBAN","Male",11,"Other","total",4.38118669387775,"Urban","KP"
"Self Employed","KP URBAN","Male",11,"Other","q1",3.37841672720668,"Urban","KP"
"Self Employed","KP URBAN","Male",11,"Other","q2",4.36861922732425,"Urban","KP"
"Self Employed","KP URBAN","Male",11,"Other","q3",3.69065206778418,"Urban","KP"
"Self Employed","KP URBAN","Male",11,"Other","q4",4.41489510836394,"Urban","KP"
"Self Employed","KP URBAN","Male",11,"Other","q5",4.95068418426092,"Urban","KP"
"Contributing Family Worker","KP URBAN","Male",12,"Other","total",34.2512181236469,"Urban","KP"
"Contributing Family Worker","KP URBAN","Male",12,"Other","q1",41.8783202415547,"Urban","KP"
"Contributing Family Worker","KP URBAN","Male",12,"Other","q2",39.9310611238225,"Urban","KP"
"Contributing Family Worker","KP URBAN","Male",12,"Other","q3",38.9846443121279,"Urban","KP"
"Contributing Family Worker","KP URBAN","Male",12,"Other","q4",35.0328574910119,"Urban","KP"
"Contributing Family Worker","KP URBAN","Male",12,"Other","q5",27.2052252449202,"Urban","KP"
"Employee","KP URBAN","Male",13,"Other","total",0.647251696519474,"Urban","KP"
"Employee","KP URBAN","Male",13,"Other","q1",0.463840583000363,"Urban","KP"
"Employee","KP URBAN","Male",13,"Other","q2",0,"Urban","KP"
"Employee","KP URBAN","Male",13,"Other","q3",0.499846862384356,"Urban","KP"
"Employee","KP URBAN","Male",13,"Other","q4",0.505101699703884,"Urban","KP"
"Employee","KP URBAN","Male",13,"Other","q5",1.12314269021328,"Urban","KP"
"Not Economically Active","KP URBAN","Male",14,"Other","total",NA,"Urban","KP"
"Not Economically Active","KP URBAN","Male",14,"Other","q1",NA,"Urban","KP"
"Not Economically Active","KP URBAN","Male",14,"Other","q2",NA,"Urban","KP"
"Not Economically Active","KP URBAN","Male",14,"Other","q3",NA,"Urban","KP"
"Not Economically Active","KP URBAN","Male",14,"Other","q4",NA,"Urban","KP"
"Not Economically Active","KP URBAN","Male",14,"Other","q5",NA,"Urban","KP"
"Employer","KP URBAN","Female",4,"Head","total",NA,"Urban","KP"
"Employer","KP URBAN","Female",4,"Head","q1",NA,"Urban","KP"
"Employer","KP URBAN","Female",4,"Head","q2",NA,"Urban","KP"
"Employer","KP URBAN","Female",4,"Head","q3",NA,"Urban","KP"
"Employer","KP URBAN","Female",4,"Head","q4",NA,"Urban","KP"
"Employer","KP URBAN","Female",4,"Head","q5",NA,"Urban","KP"
"Self Employed","KP URBAN","Female",5,"Head","total",0.259712074079433,"Urban","KP"
"Self Employed","KP URBAN","Female",5,"Head","q1",1.08006645018495,"Urban","KP"
"Self Employed","KP URBAN","Female",5,"Head","q2",0,"Urban","KP"
"Self Employed","KP URBAN","Female",5,"Head","q3",0,"Urban","KP"
"Self Employed","KP URBAN","Female",5,"Head","q4",0,"Urban","KP"
"Self Employed","KP URBAN","Female",5,"Head","q5",0.41132858905367,"Urban","KP"
"Contributing Family Worker","KP URBAN","Female",6,"Head","total",0.108317494557819,"Urban","KP"
"Contributing Family Worker","KP URBAN","Female",6,"Head","q1",0,"Urban","KP"
"Contributing Family Worker","KP URBAN","Female",6,"Head","q2",0,"Urban","KP"
"Contributing Family Worker","KP URBAN","Female",6,"Head","q3",0,"Urban","KP"
"Contributing Family Worker","KP URBAN","Female",6,"Head","q4",0,"Urban","KP"
"Contributing Family Worker","KP URBAN","Female",6,"Head","q5",0.376993982287921,"Urban","KP"
"Employee","KP URBAN","Female",7,"Head","total",4.31599508066267,"Urban","KP"
"Employee","KP URBAN","Female",7,"Head","q1",6.68215832609776,"Urban","KP"
"Employee","KP URBAN","Female",7,"Head","q2",2.02880917026548,"Urban","KP"
"Employee","KP URBAN","Female",7,"Head","q3",3.92409733463184,"Urban","KP"
"Employee","KP URBAN","Female",7,"Head","q4",4.48220990898929,"Urban","KP"
